"",timestamps_ns,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.gpsNum,OSD.gpsLevel,OSD.voltageWarning,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.wheelOffset,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.timesCharged,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.goHomeHeight [ft],HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],ISO8601 Timestamp
659,1719704709.08,65.9,37.6204002793861,-122.499213344057,101.3,101.3,8.2,136,977.9,0.223694,18.034786,0.223694,10.06623,0.0,0.671082,-6.71082,4.47388,-13.1,12.2,-179.1,180.9,347.5,20,5,0,-10.7,0.0,157.3,157.3,60.0,60.0,1024,1024,1024,1024,0,54,7.232,2075,3844,7.232,3.617,3.615,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.7,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.69,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:05.900Z
660,1719704709.18,66.0,37.6204004494579,-122.499213205266,102.3,102.3,8.2,137,978.0,0.500194,18.034786,0.447388,10.06623,0.223694,0.671082,-5.816044,4.47388,-12.9,13.6,-179.2,180.8,32.8,20,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.232,2075,3844,7.232,3.617,3.615,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.000Z
661,1719704709.28,66.1,37.6204006661854,-122.499213028404,103.0,103.0,8.2,138,978.1,0.632702,18.034786,0.447388,10.06623,0.447388,0.671082,-4.921268,4.47388,-13.2,14.5,-179.3,180.7,32.8,20,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.291,2075,3844,7.291,3.644,3.647,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.100Z
662,1719704709.38,66.2,37.6204008352806,-122.499212781627,103.3,103.3,8.2,138,978.2,0.632702,18.034786,0.447388,10.06623,0.447388,0.671082,-4.250186,4.47388,-13.4,15.6,-179.5,180.5,49.1,20,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.291,2075,3844,7.291,3.644,3.647,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.5,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.200Z
663,1719704709.48,66.3,37.6204011730425,-122.499212418558,104.0,104.0,8.2,139,978.3,0.80654,18.034786,0.447388,10.06623,0.671082,0.671082,-3.35541,4.47388,-13.9,15.9,-179.9,180.1,40.4,20,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.291,2075,3844,7.291,3.644,3.647,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.4,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.300Z
664,1719704709.57,66.4,37.6204014150426,-122.499212020185,104.3,104.3,8.2,139,978.5,0.80654,18.034786,0.447388,10.06623,0.671082,0.671082,-2.684328,4.47388,-14.2,17.5,-179.9,180.1,52.5,21,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.291,2075,3844,7.291,3.644,3.647,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.3,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.400Z
665,1719704709.6899998,66.5,37.6204016316502,-122.499211750911,104.6,104.6,8.2,139,978.6,0.80654,18.034786,0.447388,10.06623,0.671082,0.671082,-1.789552,4.47388,-14.0,18.2,-179.8,180.2,44.5,21,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.291,2075,3844,7.291,3.644,3.647,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.2,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.500Z
666,1719704709.77,66.6,37.6204019084495,-122.499211335578,104.9,104.9,8.2,140,978.8,0.80654,18.034786,0.447388,10.06623,0.671082,0.671082,-0.894776,4.47388,-14.1,18.1,179.9,179.9,49.9,21,5,0,-10.7,0.0,157.4,157.4,60.0,60.0,1024,1024,1024,1024,0,54,7.291,2075,3844,7.291,3.644,3.647,0.013,11.056,86.4,81.5,86.3,2,37.6206638109928,-122.496187093352,879.0,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.600Z
667,1719704709.8700001,66.7,37.6204020244978,-122.499210759997,104.9,104.9,8.2,140,978.9,0.80654,18.034786,0.447388,10.06623,0.671082,0.671082,-0.447388,4.47388,-13.8,17.6,-179.9,180.1,75.7,21,5,0,-10.7,0.0,157.4,157.4,80.0,60.0,1024,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.9,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.700Z
668,1719704709.9699998,66.8,37.6204023040899,-122.499210325282,104.9,104.9,8.2,140,979.1,0.80654,18.034786,0.447388,10.06623,0.671082,0.671082,-0.223694,4.47388,-13.3,17.3,-179.7,180.3,50.9,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1024,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.7,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.800Z
669,1719704710.0700002,66.9,37.6204022863562,-122.499210241177,104.9,104.9,8.2,140,979.1,0.500194,18.034786,0.223694,10.06623,0.447388,0.671082,0.0,4.47388,-13.1,16.9,-179.6,180.4,104.9,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1024,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.7,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:06.900Z
670,1719704710.1699998,67.0,37.6204024394311,-122.49921000963,105.3,105.3,8.2,140,979.2,0.316351,18.034786,0.223694,10.06623,0.223694,0.671082,0.0,4.47388,-13.0,15.8,-179.5,180.5,50.1,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1024,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.000Z
671,1719704710.2700002,67.1,37.6204023334747,-122.499209930024,105.3,105.3,8.2,140,979.2,0.316351,18.034786,0.223694,10.06623,0.223694,0.671082,0.0,4.47388,-12.6,15.2,-179.5,180.5,149.2,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1024,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.100Z
672,1719704710.37,67.2,37.6204023616086,-122.499209834498,105.3,105.3,8.2,140,979.3,0.223694,18.034786,0.0,10.06623,0.223694,0.671082,0.0,4.47388,-12.1,14.6,-179.4,180.6,69.6,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1024,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.200Z
673,1719704710.47,67.3,37.6204024690215,-122.499209926217,105.3,105.3,8.2,140,979.3,0.0,18.034786,0.0,10.06623,0.0,0.671082,0.0,4.47388,-11.9,13.9,-179.3,180.7,,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1086,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.300Z
674,1719704710.57,67.4,37.6204024856928,-122.499209949752,105.3,105.3,8.2,140,979.3,0.0,18.034786,0.0,10.06623,0.0,0.671082,0.0,4.47388,-11.7,13.1,-179.3,180.7,,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1357,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.400Z
675,1719704710.67,67.5,37.6204025156087,-122.499209682901,105.3,105.3,8.2,140,979.4,0.0,18.034786,0.0,10.06623,0.0,0.671082,0.0,4.47388,-11.3,13.6,-179.3,180.7,,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1457,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.5,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.500Z
676,1719704710.77,67.6,37.6204024983548,-122.499209630293,105.3,105.3,8.2,140,979.4,0.0,18.034786,0.0,10.06623,0.0,0.671082,0.0,4.47388,-11.0,18.1,-179.5,180.5,,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1492,1024,1024,1024,0,54,7.291,2073,3844,7.291,3.644,3.647,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.5,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.600Z
677,1719704710.8700001,67.7,37.6204023530074,-122.499209664904,105.3,105.3,8.2,140,979.5,0.0,18.034786,0.0,10.06623,0.0,0.671082,0.0,4.47388,-10.3,24.1,-179.7,180.3,,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1511,1024,1024,1024,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.5,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.700Z
678,1719704710.9699998,67.8,37.620402318431,-122.499209851111,105.3,105.3,8.2,140,979.5,0.447388,18.034786,0.0,10.06623,-0.447388,0.671082,0.223694,4.47388,-9.0,27.8,-179.7,180.3,256.8,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1509,1024,1024,1024,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.800Z
679,1719704711.1,67.9,37.6204023814326,-122.499210206566,105.3,105.3,8.2,140,979.6,0.894776,18.034786,0.0,10.06623,-0.894776,0.671082,0.223694,4.47388,-8.8,30.1,179.9,179.9,282.6,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1509,1024,1024,1024,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.7,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:07.900Z
680,1719704711.1699998,68.0,37.6204024185277,-122.499210839256,105.3,105.3,8.2,140,979.8,1.565858,18.034786,0.0,10.06623,-1.565858,0.671082,0.223694,4.47388,-9.8,30.7,179.6,179.6,274.2,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1510,1024,1024,1024,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,878.9,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:08.000Z
681,1719704711.2700002,68.1,37.6204023987722,-122.499211953039,105.3,105.3,8.2,140,980.1,2.013246,18.034786,0.0,10.06623,-2.013246,0.671082,0.223694,4.47388,-10.5,30.4,179.2,179.2,268.7,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1510,1024,1024,1024,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,879.2,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:08.100Z
682,1719704711.37,68.2,37.6204024640526,-122.499213273104,105.3,105.3,8.2,140,980.5,2.684328,18.034786,0.0,10.06623,-2.684328,0.671082,0.0,4.47388,-10.9,30.5,179.0,179.0,273.5,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1510,1024,1024,967,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,879.6,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:08.200Z
683,1719704711.47,68.3,37.6204025089608,-122.499215175327,105.3,105.3,8.2,140,981.1,3.131716,18.034786,0.0,10.06623,-3.131716,0.671082,0.0,4.47388,-10.8,30.2,179.0,179.0,271.7,21,5,0,-10.7,0.0,157.4,157.4,80.0,80.0,1510,1024,1024,815,0,54,7.303,2073,3844,7.303,3.651,3.652,0.013,6.541,86.5,81.5,86.5,2,37.6206638109928,-122.496187093352,880.1,47.9,393.7,1.0,1.0,328.0,32.8,16.0,21.47,22.14,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:01:08.300Z
